2020.08.04-21.22.04,v1.04-1-g0b26dcd,0 , 114 , (11 20 7 1 6) , 672 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,1 , 114 , (11 20 7 1 6) , 637 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,2 , 114 , (11 20 7 1 6) , 3063 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,3 , 114 , (11 20 7 1 6) , 271 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,4 , 114 , (11 20 7 1 6) , 2867 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,5 , 114 , (11 20 7 1 6) , 301 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,6 , 114 , (11 20 7 1 6) , 1039 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,7 , 114 , (11 20 7 1 6) , 274 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,8 , 114 , (11 20 7 1 6) , 101 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,9 , 114 , (11 20 7 1 6) , 3329 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,10 , 114 , (11 20 7 1 6) , 690 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,11 , 114 , (11 20 7 1 6) , 1583 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,12 , 114 , (11 20 7 1 6) , 759 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,13 , 114 , (11 20 7 1 6) , 129 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,14 , 114 , (11 20 7 1 6) , 1080 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,15 , 114 , (11 20 7 1 6) , 1497 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,16 , 114 , (11 20 7 1 6) , 1227 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,17 , 114 , (11 20 7 1 6) , 2106 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,18 , 114 , (11 20 7 1 6) , 7289 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,19 , 114 , (11 20 7 1 6) , 4143 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,20 , 114 , (11 20 7 1 6) , 4472 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,21 , 114 , (11 20 7 1 6) , 1205 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,22 , 114 , (11 20 7 1 6) , 1452 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,23 , 114 , (11 20 7 1 6) , 707 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,24 , 114 , (11 20 7 1 6) , 632 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,25 , 114 , (11 20 7 1 6) , 2557 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,26 , 114 , (11 20 7 1 6) , 1861 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,27 , 114 , (11 20 7 1 6) , 497 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,28 , 114 , (11 20 7 1 6) , 2774 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,29 , 114 , (11 20 7 1 6) , 2488 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,30 , 114 , (11 20 7 1 6) , 288 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,31 , 114 , (11 20 7 1 6) , 763 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,32 , 114 , (11 20 7 1 6) , 506 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,33 , 114 , (11 20 7 1 6) , 83 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,34 , 114 , (11 20 7 1 6) , 389 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,35 , 114 , (11 20 7 1 6) , 1270 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,36 , 114 , (11 20 7 1 6) , 5519 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,37 , 114 , (11 20 7 1 6) , 9283 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,38 , 114 , (11 20 7 1 6) , 1083 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,39 , 114 , (11 20 7 1 6) , 2021 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,40 , 114 , (11 20 7 1 6) , 143 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,41 , 114 , (11 20 7 1 6) , 112 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,42 , 114 , (11 20 7 1 6) , 510 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,43 , 114 , (11 20 7 1 6) , 3585 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,44 , 114 , (11 20 7 1 6) , 128 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,45 , 114 , (11 20 7 1 6) , 97 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,46 , 114 , (11 20 7 1 6) , 907 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,47 , 114 , (11 20 7 1 6) , 268 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,48 , 114 , (11 20 7 1 6) , 2291 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,49 , 114 , (11 20 7 1 6) , 340 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,50 , 114 , (11 20 7 1 6) , 49 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,51 , 114 , (11 20 7 1 6) , 1649 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,52 , 114 , (11 20 7 1 6) , 161 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,53 , 114 , (11 20 7 1 6) , 519 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,54 , 114 , (11 20 7 1 6) , 1123 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,55 , 114 , (11 20 7 1 6) , 687 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,56 , 114 , (11 20 7 1 6) , 637 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,57 , 114 , (11 20 7 1 6) , 208 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,58 , 114 , (11 20 7 1 6) , 751 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,59 , 114 , (11 20 7 1 6) , 9159 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,60 , 114 , (11 20 7 1 6) , 3271 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,61 , 114 , (11 20 7 1 6) , 555 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,62 , 114 , (11 20 7 1 6) , 180 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,63 , 114 , (11 20 7 1 6) , 3072 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,64 , 114 , (11 20 7 1 6) , 443 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,65 , 114 , (11 20 7 1 6) , 1008 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,66 , 114 , (11 20 7 1 6) , 558 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,67 , 114 , (11 20 7 1 6) , 1720 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,68 , 114 , (11 20 7 1 6) , 10000 , none
2020.08.04-21.22.04,v1.04-1-g0b26dcd,69 , 114 , (11 20 7 1 6) , 272 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,70 , 114 , (11 20 7 1 6) , 315 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,71 , 114 , (11 20 7 1 6) , 3125 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,72 , 114 , (11 20 7 1 6) , 1079 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,73 , 114 , (11 20 7 1 6) , 799 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,74 , 114 , (11 20 7 1 6) , 148 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,75 , 114 , (11 20 7 1 6) , 2738 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,76 , 114 , (11 20 7 1 6) , 2647 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,77 , 114 , (11 20 7 1 6) , 1099 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,78 , 114 , (11 20 7 1 6) , 111 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,79 , 114 , (11 20 7 1 6) , 1518 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,80 , 114 , (11 20 7 1 6) , 172 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,81 , 114 , (11 20 7 1 6) , 700 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,82 , 114 , (11 20 7 1 6) , 442 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,83 , 114 , (11 20 7 1 6) , 1463 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,84 , 114 , (11 20 7 1 6) , 450 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,85 , 114 , (11 20 7 1 6) , 1139 , ((20 * 6) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,86 , 114 , (11 20 7 1 6) , 1853 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,87 , 114 , (11 20 7 1 6) , 298 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,88 , 114 , (11 20 7 1 6) , 100 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,89 , 114 , (11 20 7 1 6) , 1471 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,90 , 114 , (11 20 7 1 6) , 322 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,91 , 114 , (11 20 7 1 6) , 1527 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,92 , 114 , (11 20 7 1 6) , 558 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,93 , 114 , (11 20 7 1 6) , 1185 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,94 , 114 , (11 20 7 1 6) , 3196 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,95 , 114 , (11 20 7 1 6) , 721 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,96 , 114 , (11 20 7 1 6) , 330 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,97 , 114 , (11 20 7 1 6) , 959 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,98 , 114 , (11 20 7 1 6) , 92 , ((6 * 20) - (7 - 1))
2020.08.04-21.22.04,v1.04-1-g0b26dcd,99 , 114 , (11 20 7 1 6) , 2093 , ((20 * 6) - (7 - 1))
